date,city,death,pm10,tempF,o3,dow,season
1987-12-07,ny,222,NA,39.0,-10.99259184,Monday,Autumn
1987-12-08,ny,227,NA,39.5,-16.57613019,Tuesday,Autumn
1987-12-09,ny,200,NA,47.5,-14.92043358,Wednesday,Autumn
1987-12-10,ny,246,NA,51.25,-15.76037791,Thursday,Autumn
1987-12-11,ny,209,-6.888333333,45.5,-14.63924324,Friday,Autumn
1987-12-12,ny,192,NA,46.25,-14.99069791,Saturday,Autumn
1987-12-13,ny,205,NA,42.75,-8.83270288,Sunday,Autumn
1987-12-14,ny,237,NA,41.25,-15.32452973,Monday,Autumn
1987-12-15,ny,208,NA,43.25,-15.14014941,Tuesday,Autumn
1987-12-16,ny,210,NA,41.75,-12.02433867,Wednesday,Autumn
1987-12-17,ny,211,-24.33333333,36.5,-1.222606358,Thursday,Autumn
1987-12-18,ny,222,NA,33.5,-9.17411792,Friday,Autumn
1987-12-19,ny,222,NA,38.0,-16.22891376,Saturday,Autumn
1987-12-20,ny,222,NA,42.0,-15.96297857,Sunday,Autumn
1987-12-21,ny,240,NA,44.0,-15.2877906,Monday,Autumn
1987-12-22,ny,214,NA,40.0,-15.83612414,Tuesday,Autumn
1987-12-23,ny,210,2.9706557377,42.25,-16.57685756,Wednesday,Autumn
1987-12-24,ny,231,NA,41.5,-13.14135374,Thursday,Autumn
1987-12-25,ny,188,NA,49.25,-14.12528352,Friday,Autumn
1987-12-26,ny,239,NA,43.0,-13.30527291,Saturday,Autumn
1987-12-27,ny,206,NA,34.0,-13.42225475,Sunday,Autumn
1987-12-28,ny,214,NA,33.25,-14.07073324,Monday,Autumn
1987-12-29,ny,194,-6.278688525,23.5,-0.213536083,Tuesday,Autumn
1987-12-30,ny,211,NA,15.5,0.5990719559,Wednesday,Autumn
1987-12-31,ny,221,NA,28.75,-10.4927905,Thursday,Autumn
1988-01-01,ny,225,NA,40.25,-14.7390801,Friday,Winter
1988-01-02,ny,194,NA,30.5,-1.669348839,Saturday,Winter
1988-01-03,ny,204,NA,27.75,-16.34377233,Sunday,Winter
1988-01-04,ny,260,-1.278688525,33.5,-10.2257131,Monday,Winter
1988-01-05,ny,229,NA,18.75,-6.369778393,Tuesday,Winter
1988-01-06,ny,217,NA,15.5,-9.538390167,Wednesday,Winter
1988-01-07,ny,231,NA,17.25,-8.334618168,Thursday,Winter
1988-01-08,ny,237,NA,22.25,-12.73630845,Friday,Winter
1988-01-09,ny,237,NA,28.5,-11.27809312,Saturday,Winter
1988-01-10,ny,261,-2.969344262,23.75,-10.27481109,Sunday,Winter
1988-01-11,ny,254,NA,20.0,-11.63188753,Monday,Winter
1988-01-12,ny,258,NA,29.0,-8.674535132,Tuesday,Winter
1988-01-13,ny,258,NA,30.75,-11.36557654,Wednesday,Winter
1988-01-14,ny,225,NA,13.0,-4.436514137,Thursday,Winter
1988-01-15,ny,221,NA,15.0,-15.22364973,Friday,Winter
1988-01-16,ny,232,29.479299806,27.5,-9.294106902,Saturday,Winter
1988-01-17,ny,218,NA,34.0,-7.214052967,Sunday,Winter
1988-01-18,ny,245,NA,40.5,-11.76431291,Monday,Winter
1988-01-19,ny,214,NA,42.5,-15.42045807,Tuesday,Winter
1988-01-20,ny,210,NA,38.5,-16.74893065,Wednesday,Winter
1988-01-21,ny,223,NA,42.75,-17.95685603,Thursday,Winter
1988-01-22,ny,219,-8.097783572,33.25,-14.18500603,Friday,Winter
