date,city,death,pm10,tempF,o3,dow,season
1987-11-22,det,52,NA,34.0,-12.96602682,Sunday,Autumn
1987-11-23,det,45,-4.614883542,45.0,-12.68326996,Monday,Autumn
1987-11-24,det,38,-14.82616487,42.0,-13.81149819,Tuesday,Autumn
1987-11-25,det,43,-28.01253133,40.0,-16.52618337,Wednesday,Autumn
1987-11-26,det,49,-40.67562724,39.5,-7.310537763,Thursday,Autumn
1987-11-27,det,49,-34.75089606,37.5,-11.66172604,Friday,Autumn
1987-11-28,det,45,NA,45.5,-14.74260186,Saturday,Autumn
1987-11-29,det,40,-20.65106574,44.0,-13.70104798,Sunday,Autumn
1987-11-30,det,45,-9.629963899,38.0,-16.84195696,Monday,Autumn
1987-12-01,det,59,-32.6559975,34.5,-12.38595105,Tuesday,Autumn
1987-12-02,det,47,-21.51090909,30.5,-7.873729279,Wednesday,Autumn
1987-12-03,det,50,-11.42942076,32.5,-17.82267955,Thursday,Autumn
1987-12-04,det,53,-33.38363636,30.5,-3.260189012,Friday,Autumn
1987-12-05,det,49,-24.6624026,31.0,-3.41345909,Saturday,Autumn
1987-12-06,det,49,-16.28284672,31.0,-11.05244469,Sunday,Autumn
1987-12-07,det,56,NA,33.0,-15.89738919,Monday,Autumn
1987-12-08,det,49,3.6768331226,43.5,-15.04682534,Tuesday,Autumn
1987-12-09,det,53,-13.88686131,48.0,-7.874109516,Wednesday,Autumn
1987-12-10,det,40,NA,39.0,-11.93273383,Thursday,Autumn
1987-12-11,det,43,-4.022261543,35.5,-16.15534809,Friday,Autumn
1987-12-12,det,41,-9.583636364,36.5,-11.04524008,Saturday,Autumn
1987-12-13,det,48,-19.64909091,34.0,-10.783584,Sunday,Autumn
1987-12-14,det,41,NA,34.5,-12.76263702,Monday,Autumn
1987-12-15,det,48,-23.34821429,38.0,-8.534054728,Tuesday,Autumn
1987-12-16,det,47,-31.48007246,34.0,-2.44673673,Wednesday,Autumn
1987-12-17,det,46,-23.02675151,30.5,4.6457461539,Thursday,Autumn
1987-12-18,det,45,-12.36775362,29.5,-7.723300549,Friday,Autumn
1987-12-19,det,61,-6.305027174,35.0,-16.51549557,Saturday,Autumn
1987-12-20,det,57,-22.24181818,40.0,-9.81735715,Sunday,Autumn
1987-12-21,det,46,-5.494545455,35.0,-11.45026649,Monday,Autumn
1987-12-22,det,71,-2.576086957,34.5,-15.79314125,Tuesday,Autumn
1987-12-23,det,40,5.9346752528,33.0,-16.07878085,Wednesday,Autumn
1987-12-24,det,64,-4.844202899,40.0,-17.07460792,Thursday,Autumn
1987-12-25,det,52,-29.88017598,43.0,-9.654699791,Friday,Autumn
1987-12-26,det,52,-35.97472924,31.5,-1.234886893,Saturday,Autumn
1987-12-27,det,54,-18.03571429,30.0,-11.91836951,Sunday,Autumn
1987-12-28,det,46,NA,31.0,-8.553201792,Monday,Autumn
1987-12-29,det,39,-17.75014061,19.5,-1.144377515,Tuesday,Autumn
1987-12-30,det,44,7.3920863309,13.5,-12.72006162,Wednesday,Autumn
1987-12-31,det,50,-6.589928058,31.5,-9.597857731,Thursday,Autumn
1988-01-01,det,42,NA,18.5,4.8694816497,Friday,Winter
1988-01-02,det,43,NA,14.0,-8.290356027,Saturday,Winter
1988-01-03,det,50,NA,20.5,-13.99131984,Sunday,Winter
1988-01-04,det,49,-7.035714286,16.0,1.1283632903,Monday,Winter
1988-01-05,det,49,NA,3.0,-7.156160213,Tuesday,Winter
1988-01-06,det,56,9.4126984127,5.5,-12.29318107,Wednesday,Winter
1988-01-07,det,59,2.261732852,7.0,-14.23493936,Thursday,Winter
